evolution_id,pokemon_id,stage,name,text,image,from_pokemon,form_name
0736_0_0,0736,未进化,强颚鸡母虫,,736Grubbin_Dream.png,,
0736_0_1,0736,1阶进化,虫电宝,等级20以上,737Charjabug_Dream.png,强颚鸡母虫,
0736_0_2,0736,2阶进化,锹农炮虫,来到特殊磁场附近提升等级,738Vikavolt_Dream.png,虫电宝,
0737_0_0,0737,未进化,强颚鸡母虫,,736Grubbin_Dream.png,,
0737_0_1,0737,1阶进化,虫电宝,等级20以上,737Charjabug_Dream.png,强颚鸡母虫,
0737_0_2,0737,2阶进化,锹农炮虫,来到特殊磁场附近提升等级,738Vikavolt_Dream.png,虫电宝,
0738_0_0,0738,未进化,强颚鸡母虫,,736Grubbin_Dream.png,,
0738_0_1,0738,1阶进化,虫电宝,等级20以上,737Charjabug_Dream.png,强颚鸡母虫,
0738_0_2,0738,2阶进化,锹农炮虫,来到特殊磁场附近提升等级（第七世代）,738Vikavolt_Dream.png,虫电宝,
0739_0_0,0739,未进化,好胜蟹,,739Crabrawler_Dream.png,,
0739_0_1,0739,1阶进化,好胜毛蟹,来到拉纳基拉山附近提升等级,740Crabominable_Dream.png,好胜蟹,
0740_0_0,0740,未进化,好胜蟹,,739Crabrawler_Dream.png,,
0740_0_1,0740,1阶进化,好胜毛蟹,来到拉纳基拉山附近提升等级,740Crabominable_Dream.png,好胜蟹,
0741_0_0,0741,不进化,花舞鸟,,741Oricorio-Baile_Dream.png,,
0742_0_0,0742,未进化,萌虻,,742Cutiefly_Dream.png,,
0742_0_1,0742,1阶进化,蝶结萌虻,等级25以上,743Ribombee_Dream.png,萌虻,
0743_0_0,0743,未进化,萌虻,,742Cutiefly_Dream.png,,
0743_0_1,0743,1阶进化,蝶结萌虻,等级25以上,743Ribombee_Dream.png,萌虻,
0744_0_0,0744,未进化,岩狗狗,,744Rockruff_Dream.png,,
0744_0_1,0744,1阶进化,鬃岩狼人,等级25以上（白天）（特定版本无进化方式）,745Lycanroc-Midday_Dream.png,岩狗狗,白昼的样子
0744_0_2,0744,1阶进化,鬃岩狼人,等级25以上（夜晚）（特定版本无进化方式）,745Lycanroc-Midnight_Dream.png,岩狗狗,黑夜的样子
0744_1_0,0744,未进化,岩狗狗,,744Rockruff_Dream.png,,特殊岩狗狗（特性为我行我素）
0744_1_1,0744,1阶进化,鬃岩狼人,等级25以上（黄昏）,745Lycanroc-Dusk_Dream.png,岩狗狗,黄昏的样子
0745_0_0,0745,未进化,岩狗狗,,744Rockruff_Dream.png,,
0745_0_1,0745,1阶进化,鬃岩狼人,等级25以上（白天）（特定版本无进化方式）,745Lycanroc-Midday_Dream.png,岩狗狗,白昼的样子
0745_0_2,0745,1阶进化,鬃岩狼人,等级25以上（夜晚）（特定版本无进化方式）,745Lycanroc-Midnight_Dream.png,岩狗狗,黑夜的样子
0745_1_0,0745,未进化,岩狗狗,,744Rockruff_Dream.png,,特殊岩狗狗（特性为我行我素）
0745_1_1,0745,1阶进化,鬃岩狼人,等级25以上（黄昏）,745Lycanroc-Dusk_Dream.png,岩狗狗,黄昏的样子
0746_0_0,0746,,name,,,,
0746_0_1,0746,,stage,,,,
0746_0_2,0746,,text,,,,
0746_0_3,0746,,back_text,,,,
0746_0_4,0746,,from,,,,
0747_0_0,0747,未进化,好坏星,,747Mareanie_Dream.png,,
0747_0_1,0747,1阶进化,超坏星,等级38以上,748Toxapex_Dream.png,好坏星,
0748_0_0,0748,未进化,好坏星,,747Mareanie_Dream.png,,
0748_0_1,0748,1阶进化,超坏星,等级38以上,748Toxapex_Dream.png,好坏星,
0749_0_0,0749,未进化,泥驴仔,,749Mudbray_Dream.png,,
0749_0_1,0749,1阶进化,重泥挽马,等级30以上,750Mudsdale_Dream.png,泥驴仔,
0750_0_0,0750,未进化,泥驴仔,,749Mudbray_Dream.png,,
0750_0_1,0750,1阶进化,重泥挽马,等级30以上,750Mudsdale_Dream.png,泥驴仔,
0751_0_0,0751,未进化,滴蛛,,751Dewpider_Dream.png,,
0751_0_1,0751,1阶进化,滴蛛霸,等级22以上,752Araquanid_Dream.png,滴蛛,
0752_0_0,0752,未进化,滴蛛,,751Dewpider_Dream.png,,
0752_0_1,0752,1阶进化,滴蛛霸,等级22以上,752Araquanid_Dream.png,滴蛛,
0753_0_0,0753,未进化,伪螳草,,753Fomantis_Dream.png,,
0753_0_1,0753,1阶进化,兰螳花,等级34以上（白天）,754Lurantis_Dream.png,伪螳草,
0754_0_0,0754,未进化,伪螳草,,753Fomantis_Dream.png,,
0754_0_1,0754,1阶进化,兰螳花,等级34以上（白天）,754Lurantis_Dream.png,伪螳草,
0755_0_0,0755,未进化,睡睡菇,,755Morelull_Dream.png,,
0755_0_1,0755,1阶进化,灯罩夜菇,等级24以上,756Shiinotic_Dream.png,睡睡菇,
0756_0_0,0756,未进化,睡睡菇,,755Morelull_Dream.png,,
0756_0_1,0756,1阶进化,灯罩夜菇,等级24以上,756Shiinotic_Dream.png,睡睡菇,
0757_0_0,0757,未进化,夜盗火蜥,,757Salandit_Dream.png,,
0757_0_1,0757,1阶进化,焰后蜥,等级33以上（雌性）,758Salazzle_Dream.png,夜盗火蜥,
0758_0_0,0758,未进化,夜盗火蜥,,757Salandit_Dream.png,,
0758_0_1,0758,1阶进化,焰后蜥,等级33以上（雌性）,758Salazzle_Dream.png,夜盗火蜥,
0759_0_0,0759,未进化,童偶熊,,759Stufful_Dream.png,,
0759_0_1,0759,1阶进化,穿着熊,等级27以上,760Bewear_Dream.png,童偶熊,
0760_0_0,0760,未进化,童偶熊,,759Stufful_Dream.png,,
0760_0_1,0760,1阶进化,穿着熊,等级27以上,760Bewear_Dream.png,童偶熊,
0761_0_0,0761,未进化,甜竹竹,,761Bounsweet_Dream.png,,
0761_0_1,0761,1阶进化,甜舞妮,等级18以上,762Steenee_Dream.png,甜竹竹,
0761_0_2,0761,2阶进化,甜冷美后,学会踩踏时提升等级,763Tsareena_Dream.png,甜舞妮,
0762_0_0,0762,未进化,甜竹竹,,761Bounsweet_Dream.png,,
0762_0_1,0762,1阶进化,甜舞妮,等级18以上,762Steenee_Dream.png,甜竹竹,
0762_0_2,0762,2阶进化,甜冷美后,学会踩踏时提升等级,763Tsareena_Dream.png,甜舞妮,
0763_0_0,0763,未进化,甜竹竹,,761Bounsweet_Dream.png,,
0763_0_1,0763,1阶进化,甜舞妮,等级18以上,762Steenee_Dream.png,甜竹竹,
0763_0_2,0763,2阶进化,甜冷美后,学会踩踏时提升等级,763Tsareena_Dream.png,甜舞妮,
0764_0_0,0764,不进化,花疗环环,,764Comfey_Dream.png,,
0765_0_0,0765,不进化,智挥猩,,765Oranguru_Dream.png,,
0766_0_0,0766,不进化,投掷猴,,766Passimian_Dream.png,,
0767_0_0,0767,未进化,胆小虫,,767Wimpod_Dream.png,,
0767_0_1,0767,1阶进化,具甲武者,等级30以上,768Golisopod_Dream.png,胆小虫,
0768_0_0,0768,未进化,胆小虫,,767Wimpod_Dream.png,,
0768_0_1,0768,1阶进化,具甲武者,等级30以上,768Golisopod_Dream.png,胆小虫,
0769_0_0,0769,未进化,沙丘娃,,769Sandygast_Dream.png,,
0769_0_1,0769,1阶进化,噬沙堡爷,等级42以上,770Palossand_Dream.png,沙丘娃,
0770_0_0,0770,未进化,沙丘娃,,769Sandygast_Dream.png,,
0770_0_1,0770,1阶进化,噬沙堡爷,等级42以上,770Palossand_Dream.png,沙丘娃,
0771_0_0,0771,不进化,拳海参,,771Pyukumuku_Dream.png,,
0772_0_0,0772,未进化,属性：空,,772Type_Null_Dream.png,,
0772_0_1,0772,1阶进化,银伴战兽,亲密度*220以上或友好度*158以上提升等级,773Silvally_Dream.png,属性：空,
0773_0_0,0773,未进化,属性：空,,772Type_Null_Dream.png,,
0773_0_1,0773,1阶进化,银伴战兽,亲密度*220以上或友好度*158以上提升等级,773Silvally_Dream.png,属性：空,
0774_0_0,0774,不进化,小陨星,,774Minior_Dream.png,,
0775_0_0,0775,不进化,树枕尾熊,,775Komala_Dream.png,,
0776_0_0,0776,不进化,爆焰龟兽,,776Turtonator_Dream.png,,
0777_0_0,0777,不进化,托戈德玛尔,,777Togedemaru_Dream.png,,
0778_0_0,0778,,name,,,,
0778_0_1,0778,,stage,,,,
0778_0_2,0778,,text,,,,
0778_0_3,0778,,back_text,,,,
0778_0_4,0778,,from,,,,
0779_0_0,0779,不进化,磨牙彩皮鱼,,779Bruxish_Dream.png,,
0780_0_0,0780,不进化,老翁龙,,780Drampa_Dream.png,,
0781_0_0,0781,不进化,破破舵轮,,781Dhelmise_Dream.png,,
0782_0_0,0782,未进化,心鳞宝,,782Jangmo-o_Dream.png,,
0782_0_1,0782,1阶进化,鳞甲龙,等级35以上,783Hakamo-o_Dream.png,心鳞宝,
0782_0_2,0782,2阶进化,杖尾鳞甲龙,等级45以上,784Kommo-o_Dream.png,鳞甲龙,
0783_0_0,0783,未进化,心鳞宝,,782Jangmo-o_Dream.png,,
0783_0_1,0783,1阶进化,鳞甲龙,等级35以上,783Hakamo-o_Dream.png,心鳞宝,
0783_0_2,0783,2阶进化,杖尾鳞甲龙,等级45以上,784Kommo-o_Dream.png,鳞甲龙,
0784_0_0,0784,未进化,心鳞宝,,782Jangmo-o_Dream.png,,
0784_0_1,0784,1阶进化,鳞甲龙,等级35以上,783Hakamo-o_Dream.png,心鳞宝,
0784_0_2,0784,2阶进化,杖尾鳞甲龙,等级45以上,784Kommo-o_Dream.png,鳞甲龙,
0785_0_0,0785,不进化,卡璞・鸣鸣,,785Tapu_Koko_Dream.png,,
0786_0_0,0786,不进化,卡璞・蝶蝶,,786Tapu_Lele_Dream.png,,
0787_0_0,0787,不进化,卡璞・哞哞,,787Tapu_Bulu_Dream.png,,
0788_0_0,0788,不进化,卡璞・鳍鳍,,788Tapu_Fini_Dream.png,,
0789_0_0,0789,未进化,科斯莫古,,789Cosmog_Dream.png,,
0789_0_1,0789,1阶进化,科斯莫姆,等级43以上,790Cosmoem_Dream.png,科斯莫古,
0789_0_2,0789,2阶进化,索尔迦雷欧,等级53以上（《太阳》／《究极之日》《剑》／《朱》）,791Solgaleo_Dream.png,科斯莫姆,
0789_0_3,0789,2阶进化,露奈雅拉,等级53以上（《月亮》／《究极之月》《盾》／《紫》）,792Lunala_Dream.png,科斯莫姆,
0790_0_0,0790,未进化,科斯莫古,,789Cosmog_Dream.png,,
0790_0_1,0790,1阶进化,科斯莫姆,等级43以上,790Cosmoem_Dream.png,科斯莫古,
0790_0_2,0790,2阶进化,索尔迦雷欧,等级53以上（《太阳》／《究极之日》《剑》／《朱》）,791Solgaleo_Dream.png,科斯莫姆,
0790_0_3,0790,2阶进化,露奈雅拉,等级53以上（《月亮》／《究极之月》《盾》／《紫》）,792Lunala_Dream.png,科斯莫姆,
0791_0_0,0791,未进化,科斯莫古,,789Cosmog_Dream.png,,
0791_0_1,0791,1阶进化,科斯莫姆,等级43以上,790Cosmoem_Dream.png,科斯莫古,
0791_0_2,0791,2阶进化,索尔迦雷欧,等级53以上（《太阳》／《究极之日》《剑》／《朱》）,791Solgaleo_Dream.png,科斯莫姆,
0792_0_0,0792,未进化,科斯莫古,,789Cosmog_Dream.png,,
0792_0_1,0792,1阶进化,科斯莫姆,等级43以上,790Cosmoem_Dream.png,科斯莫古,
0792_0_2,0792,2阶进化,露奈雅拉,等级53以上（《月亮》／《究极之月》《盾》／《紫》）,792Lunala_Dream.png,科斯莫姆,
0793_0_0,0793,不进化,虚吾伊德,,793Nihilego_Dream.png,,
0794_0_0,0794,不进化,爆肌蚊,,794Buzzwole_Dream.png,,
0795_0_0,0795,不进化,费洛美螂,,795Pheromosa_Dream.png,,
0796_0_0,0796,不进化,电束木,,796Xurkitree_Dream.png,,
0797_0_0,0797,不进化,铁火辉夜,,797Celesteela_Dream.png,,
0798_0_0,0798,不进化,纸御剑,,798Kartana_Dream.png,,
0799_0_0,0799,不进化,恶食大王,,799Guzzlord_Dream.png,,
0800_0_0,0800,不进化,奈克洛兹玛,,800Necrozma_Dream.png,,
0801_0_0,0801,不进化,玛机雅娜,,801Magearna_Dream.png,,
0802_0_0,0802,不进化,玛夏多,,802Marshadow_Dream.png,,
0803_0_0,0803,未进化,毒贝比,,803Poipole_Dream.png,,
0803_0_1,0803,1阶进化,四颚针龙,学会龙之波动时提升等级,804Naganadel_Dream.png,毒贝比,
0804_0_0,0804,未进化,毒贝比,,803Poipole_Dream.png,,
0804_0_1,0804,1阶进化,四颚针龙,学会龙之波动时提升等级,804Naganadel_Dream.png,毒贝比,
0805_0_0,0805,不进化,垒磊石,,805Stakataka_Dream.png,,
0806_0_0,0806,不进化,砰头小丑,,806Blacephalon_Dream.png,,
0807_0_0,0807,不进化,捷拉奥拉,,807Zeraora_Dream.png,,
0808_0_0,0808,未进化,美录坦,,808Meltan_Dream.png,,
0808_0_1,0808,1阶进化,美录梅塔,消耗400个美录坦的糖果（Pokémon GO中）,809Melmetal_Dream.png,美录坦,
0809_0_0,0809,不进化,美录坦,,808Meltan_Dream.png,,
0809_0_1,0809,1阶进化,美录梅塔,消耗400个美录坦的糖果（Pokémon GO中）,809Melmetal_Dream.png,美录坦,
0810_0_0,0810,未进化,敲音猴,,810Grookey_Dream.png,,
0810_0_1,0810,1阶进化,啪咚猴,等级16以上,811Thwackey_Dream.png,敲音猴,
0810_0_2,0810,2阶进化,轰擂金刚猩,等级35以上,812Rillaboom_Dream.png,啪咚猴,
0811_0_0,0811,未进化,敲音猴,,810Grookey_Dream.png,,
0811_0_1,0811,1阶进化,啪咚猴,等级16以上,811Thwackey_Dream.png,敲音猴,
0811_0_2,0811,2阶进化,轰擂金刚猩,等级35以上,812Rillaboom_Dream.png,啪咚猴,
0812_0_0,0812,未进化,敲音猴,,810Grookey_Dream.png,,
0812_0_1,0812,1阶进化,啪咚猴,等级16以上,811Thwackey_Dream.png,敲音猴,
0812_0_2,0812,2阶进化,轰擂金刚猩,等级35以上,812Rillaboom_Dream.png,啪咚猴,
0813_0_0,0813,未进化,炎兔儿,,813Scorbunny_Dream.png,,
0813_0_1,0813,1阶进化,腾蹴小将,等级16以上,814Raboot_Dream.png,炎兔儿,
0813_0_2,0813,2阶进化,闪焰王牌,等级35以上,815Cinderace_Dream.png,腾蹴小将,
0814_0_0,0814,未进化,炎兔儿,,813Scorbunny_Dream.png,,
0814_0_1,0814,1阶进化,腾蹴小将,等级16以上,814Raboot_Dream.png,炎兔儿,
0814_0_2,0814,2阶进化,闪焰王牌,等级35以上,815Cinderace_Dream.png,腾蹴小将,
0815_0_0,0815,未进化,炎兔儿,,813Scorbunny_Dream.png,,
0815_0_1,0815,1阶进化,腾蹴小将,等级16以上,814Raboot_Dream.png,炎兔儿,
0815_0_2,0815,2阶进化,闪焰王牌,等级35以上,815Cinderace_Dream.png,腾蹴小将,
0816_0_0,0816,未进化,泪眼蜥,,816Sobble_Dream.png,,
0816_0_1,0816,1阶进化,变涩蜥,等级16以上,817Drizzile_Dream.png,泪眼蜥,
0816_0_2,0816,2阶进化,千面避役,等级35以上,818Inteleon_Dream.png,变涩蜥,
0817_0_0,0817,未进化,泪眼蜥,,816Sobble_Dream.png,,
0817_0_1,0817,1阶进化,变涩蜥,等级16以上,817Drizzile_Dream.png,泪眼蜥,
0817_0_2,0817,2阶进化,千面避役,等级35以上,818Inteleon_Dream.png,变涩蜥,
0818_0_0,0818,未进化,泪眼蜥,,816Sobble_Dream.png,,
0818_0_1,0818,1阶进化,变涩蜥,等级16以上,817Drizzile_Dream.png,泪眼蜥,
0818_0_2,0818,2阶进化,千面避役,等级35以上,818Inteleon_Dream.png,变涩蜥,
0819_0_0,0819,未进化,贪心栗鼠,,819Skwovet_Dream.png,,
0819_0_1,0819,1阶进化,藏饱栗鼠,等级24以上,820Greedent_Dream.png,贪心栗鼠,
0820_0_0,0820,未进化,贪心栗鼠,,819Skwovet_Dream.png,,
0820_0_1,0820,1阶进化,藏饱栗鼠,等级24以上,820Greedent_Dream.png,贪心栗鼠,
0821_0_0,0821,未进化,稚山雀,,821Rookidee_Dream.png,,
0821_0_1,0821,1阶进化,蓝鸦,等级18以上,822Corvisquire_Dream.png,稚山雀,
0821_0_2,0821,2阶进化,钢铠鸦,等级38以上,823Corviknight_Dream.png,蓝鸦,
0822_0_0,0822,未进化,稚山雀,,821Rookidee_Dream.png,,
0822_0_1,0822,1阶进化,蓝鸦,等级18以上,822Corvisquire_Dream.png,稚山雀,
0822_0_2,0822,2阶进化,钢铠鸦,等级38以上,823Corviknight_Dream.png,蓝鸦,
0823_0_0,0823,未进化,稚山雀,,821Rookidee_Dream.png,,
0823_0_1,0823,1阶进化,蓝鸦,等级18以上,822Corvisquire_Dream.png,稚山雀,
0823_0_2,0823,2阶进化,钢铠鸦,等级38以上,823Corviknight_Dream.png,蓝鸦,
0824_0_0,0824,未进化,索侦虫,,824Blipbug_Dream.png,,
0824_0_1,0824,1阶进化,天罩虫,等级10以上,825Dottler_Dream.png,索侦虫,
0824_0_2,0824,2阶进化,以欧路普,等级30以上,826Orbeetle_Dream.png,天罩虫,
0825_0_0,0825,未进化,索侦虫,,824Blipbug_Dream.png,,
0825_0_1,0825,1阶进化,天罩虫,等级10以上,825Dottler_Dream.png,索侦虫,
0825_0_2,0825,2阶进化,以欧路普,等级30以上,826Orbeetle_Dream.png,天罩虫,
0826_0_0,0826,未进化,索侦虫,,824Blipbug_Dream.png,,
0826_0_1,0826,1阶进化,天罩虫,等级10以上,825Dottler_Dream.png,索侦虫,
0826_0_2,0826,2阶进化,以欧路普,等级30以上,826Orbeetle_Dream.png,天罩虫,
0827_0_0,0827,未进化,狡小狐,,827Nickit_Dream.png,,
0827_0_1,0827,1阶进化,猾大狐,等级18以上,828Thievul_Dream.png,狡小狐,
0828_0_0,0828,未进化,狡小狐,,827Nickit_Dream.png,,
0828_0_1,0828,1阶进化,猾大狐,等级18以上,828Thievul_Dream.png,狡小狐,
0828_0_0,0828,未进化,狡小狐,,827Nickit_Dream.png,,
0828_0_1,0828,1阶进化,猾大狐,等级18以上,828Thievul_Dream.png,狡小狐,
0829_0_0,0829,未进化,幼棉棉,,829Gossifleur_Dream.png,,
0829_0_1,0829,1阶进化,白蓬蓬,等级20以上,830Eldegoss_Dream.png,幼棉棉,
0830_0_0,0830,未进化,幼棉棉,,829Gossifleur_Dream.png,,
0830_0_1,0830,1阶进化,白蓬蓬,等级20以上,830Eldegoss_Dream.png,幼棉棉,
0831_0_0,0831,未进化,毛辫羊,,831Wooloo_Dream.png,,
0831_0_1,0831,1阶进化,毛毛角羊,等级24以上,832Dubwool_Dream.png,毛辫羊,
0832_0_0,0832,未进化,毛辫羊,,831Wooloo_Dream.png,,
0832_0_1,0832,1阶进化,毛毛角羊,等级24以上,832Dubwool_Dream.png,毛辫羊,
0833_0_0,0833,未进化,咬咬龟,,833Chewtle_Dream.png,,
0833_0_1,0833,1阶进化,暴噬龟,等级22以上,834Drednaw_Dream.png,咬咬龟,
0834_0_0,0834,未进化,咬咬龟,,833Chewtle_Dream.png,,
0834_0_1,0834,1阶进化,暴噬龟,等级22以上,834Drednaw_Dream.png,咬咬龟,
0835_0_0,0835,未进化,来电汪,,835Yamper_Dream.png,,
0835_0_1,0835,1阶进化,逐电犬,等级25以上,836Boltund_Dream.png,来电汪,
0836_0_0,0836,未进化,来电汪,,835Yamper_Dream.png,,
0836_0_1,0836,1阶进化,逐电犬,等级25以上,836Boltund_Dream.png,来电汪,
0837_0_0,0837,未进化,小炭仔,,837Rolycoly_Dream.png,,
0837_0_1,0837,1阶进化,大炭车,等级18以上,838Carkol_Dream.png,小炭仔,
0837_0_2,0837,2阶进化,巨炭山,等级34以上,839Coalossal_Dream.png,大炭车,
0838_0_0,0838,未进化,小炭仔,,837Rolycoly_Dream.png,,
0838_0_1,0838,1阶进化,大炭车,等级18以上,838Carkol_Dream.png,小炭仔,
0838_0_2,0838,2阶进化,巨炭山,等级34以上,839Coalossal_Dream.png,大炭车,
0839_0_0,0839,未进化,小炭仔,,837Rolycoly_Dream.png,,
0839_0_1,0839,1阶进化,大炭车,等级18以上,838Carkol_Dream.png,小炭仔,
0839_0_2,0839,2阶进化,巨炭山,等级34以上,839Coalossal_Dream.png,大炭车,
0840_0_0,0840,未进化,啃果虫,,840Applin_Dream.png,,
0840_0_1,0840,1阶进化,苹裹龙,使用酸酸苹果,841Flapple_Dream.png,啃果虫,
0840_0_2,0840,1阶进化,丰蜜龙,使用甜甜苹果,842Appletun_Dream.png,啃果虫,
0840_0_3,0840,1阶进化,裹蜜虫,使用蜜汁苹果,1011Dipplin_Dream.png,啃果虫,
0840_0_4,0840,2阶进化,蜜集大蛇,学会龙声鼓舞时提升等级,1019Hydrapple_Dream.png,裹蜜虫,
0841_0_0,0841,未进化,啃果虫,,840Applin_Dream.png,,
0841_0_1,0841,1阶进化,苹裹龙,使用酸酸苹果,841Flapple_Dream.png,啃果虫,
0842_0_0,0842,未进化,啃果虫,,840Applin_Dream.png,,
0842_0_1,0842,1阶进化,丰蜜龙,使用甜甜苹果,842Appletun_Dream.png,啃果虫,
0843_0_0,0843,未进化,沙包蛇,,843Silicobra_Dream.png,,
0843_0_1,0843,1阶进化,沙螺蟒,等级36以上,844Sandaconda_Dream.png,沙包蛇,
0844_0_0,0844,未进化,沙包蛇,,843Silicobra_Dream.png,,
0844_0_1,0844,1阶进化,沙螺蟒,等级36以上,844Sandaconda_Dream.png,沙包蛇,
0845_0_0,0845,不进化,古月鸟,,845Cramorant_Dream.png,,
0846_0_0,0846,未进化,刺梭鱼,,846Arrokuda_Dream.png,,
0846_0_1,0846,1阶进化,戽斗尖梭,等级26以上,847Barraskewda_Dream.png,刺梭鱼,
0847_0_0,0847,未进化,刺梭鱼,,846Arrokuda_Dream.png,,
0847_0_1,0847,1阶进化,戽斗尖梭,等级26以上,847Barraskewda_Dream.png,刺梭鱼,
0848_0_0,0848,幼年,电音婴,,848Toxel_Dream.png,,
0848_0_1,0848,1阶进化,颤弦蝾螈,等级30以上（性格为勤奋、固执、顽皮、勇敢、坦率、淘气、乐天、马虎、浮躁、自大、急躁、爽朗或天真）,849Toxtricity_Dream.png,电音婴,高调的样子
0848_0_2,0848,1阶进化,颤弦蝾螈,等级30以上（性格为怕寂寞、大胆、悠闲、内敛、慢吞吞、害羞、冷静、温和、温顺、慎重、胆小或认真）,849Toxtricity_Low_key_Dream.png,电音婴,低调的样子
0849_0_0,0849,幼年,电音婴,,848Toxel_Dream.png,,
0849_0_1,0849,1阶进化,颤弦蝾螈,等级30以上（性格为勤奋、固执、顽皮）（勇敢、坦率、淘气、乐天、马虎）（浮躁、自大、急躁、爽朗或天真）,849Toxtricity_Dream.png,电音婴,高调的样子
0849_0_2,0849,1阶进化,颤弦蝾螈,等级30以上（性格为怕寂寞、大胆、悠闲）（内敛、慢吞吞、害羞、冷静、温和）（温顺、慎重、胆小或认真）,849Toxtricity_Low_key_Dream.png,电音婴,低调的样子
0850_0_0,0850,未进化,烧火蚣,,850Sizzlipede_Dream.png,,
0850_0_1,0850,1阶进化,焚焰蚣,等级28以上,851Centiskorch_Dream.png,烧火蚣,
0851_0_0,0851,未进化,烧火蚣,,850Sizzlipede_Dream.png,,
0851_0_1,0851,1阶进化,焚焰蚣,等级28以上,851Centiskorch_Dream.png,烧火蚣,
0852_0_0,0852,未进化,拳拳蛸,,852Clobbopus_Dream.png,,
0852_0_1,0852,1阶进化,八爪武师,学会挑衅时提升等级,853Grapploct_Dream.png,拳拳蛸,
0853_0_0,0853,未进化,拳拳蛸,,852Clobbopus_Dream.png,,
0853_0_1,0853,1阶进化,八爪武师,学会挑衅时提升等级,853Grapploct_Dream.png,拳拳蛸,
0854_0_0,0854,未进化,来悲茶,,854Sinistea_Dream.png,,赝品形态
0854_0_1,0854,1阶进化,怖思壶,使用破裂的茶壶,855Polteageist_Dream.png,来悲茶,赝品形态
0854_1_0,0854,未进化,来悲茶,,854Sinistea_Dream.png,,真品形态
0854_1_1,0854,1阶进化,怖思壶,使用缺损的茶壶,855Polteageist_Dream.png,来悲茶,真品形态
0855_0_0,0855,未进化,来悲茶,,854Sinistea_Dream.png,,赝品形态
0855_0_1,0855,1阶进化,怖思壶,使用破裂的茶壶,855Polteageist_Dream.png,来悲茶,赝品形态
0855_1_0,0855,未进化,来悲茶,,854Sinistea_Dream.png,,真品形态
0855_1_1,0855,1阶进化,怖思壶,使用缺损的茶壶,855Polteageist_Dream.png,来悲茶,真品形态
0856_0_0,0856,未进化,迷布莉姆,,856Hatenna_Dream.png,,
0856_0_1,0856,1阶进化,提布莉姆,等级32以上,857Hattrem_Dream.png,迷布莉姆,
0856_0_2,0856,2阶进化,布莉姆温,等级42以上,858Hatterene_Dream.png,提布莉姆,
0857_0_0,0857,未进化,迷布莉姆,,856Hatenna_Dream.png,,
0857_0_1,0857,1阶进化,提布莉姆,等级32以上,857Hattrem_Dream.png,迷布莉姆,
0857_0_2,0857,2阶进化,布莉姆温,等级42以上,858Hatterene_Dream.png,提布莉姆,
0858_0_0,0858,未进化,迷布莉姆,,856Hatenna_Dream.png,,
0858_0_1,0858,1阶进化,提布莉姆,等级32以上,857Hattrem_Dream.png,迷布莉姆,
0858_0_2,0858,2阶进化,布莉姆温,等级42以上,858Hatterene_Dream.png,提布莉姆,
0859_0_0,0859,未进化,捣蛋小妖,,859Impidimp_Dream.png,,
0859_0_1,0859,1阶进化,诈唬魔,等级32以上,860Morgrem_Dream.png,捣蛋小妖,
0859_0_2,0859,2阶进化,长毛巨魔,等级42以上,861Grimmsnarl_Dream.png,诈唬魔,
0860_0_0,0860,未进化,捣蛋小妖,,859Impidimp_Dream.png,,
0860_0_1,0860,1阶进化,诈唬魔,等级32以上,860Morgrem_Dream.png,捣蛋小妖,
0860_0_2,0860,2阶进化,长毛巨魔,等级42以上,861Grimmsnarl_Dream.png,诈唬魔,
0861_0_0,0861,未进化,捣蛋小妖,,859Impidimp_Dream.png,,
0861_0_1,0861,1阶进化,诈唬魔,等级32以上,860Morgrem_Dream.png,捣蛋小妖,
0861_0_2,0861,2阶进化,长毛巨魔,等级42以上,861Grimmsnarl_Dream.png,诈唬魔,
0862_0_0,0862,未进化,蛇纹熊,,263Zigzagoon-Galar_Dream.png,,伽勒尔的样子
0862_0_1,0862,1阶进化,直冲熊,等级20以上,264Linoone-Galar_Dream.png,蛇纹熊,伽勒尔的样子
0862_0_2,0862,2阶进化,堵拦熊,等级35以上（夜晚）,862Obstagoon_Dream.png,直冲熊,
0863_0_0,0863,未进化,喵喵,,052Meowth-Galar_Dream.png,,伽勒尔的样子
0863_0_1,0863,1阶进化,喵头目,等级28以上,863Perrserker_Dream.png,喵喵,
0864_0_0,0864,未进化,太阳珊瑚,,222Corsola-Galar_Dream.png,,伽勒尔的样子
0864_0_1,0864,1阶进化,魔灵珊瑚,等级38以上,864Cursola_Dream.png,太阳珊瑚,
0865_0_0,0865,未进化,大葱鸭,,083Farfetch%27d-Galar_Dream.png,,伽勒尔的样子
0865_0_1,0865,1阶进化,葱游兵,对战中击中要害3次或以上结束对战,865Sirfetch%27d_Dream.png,大葱鸭,
0866_0_0,0866,幼年,魔尼尼,,439Mime_Jr._Dream.png,,
0866_0_1,0866,1阶进化,魔墙人偶,学会模仿时提升等级（在伽勒尔地区）,122Mr._Mime-Galar_Dream.png,魔尼尼,伽勒尔的样子
0866_0_2,0866,2阶进化,踏冰人偶,等级42以上,866Mr._Rime_Dream.png,魔墙人偶,
0867_0_0,0867,未进化,哭哭面具,,562Yamask-Galar_Dream.png,,伽勒尔的样子
0867_0_1,0867,1阶进化,迭失板,受到至少50伤害后来到沙尘洼地岩门附近,867Runerigus_Dream.png,哭哭面具,
0868_0_0,0868,未进化,小仙奶,,868Milcery_Dream.png,,
