form_id,pokemon_id,form_name,is_mega,is_gmax,image,types,genus,height,weight,gender_rate,shape,color,catch_rate_number,catch_rate_percentage,egg_groups
0750_0,0750,重泥挽马,False,False,0750-重泥挽马.png,地面,挽马宝可梦,2.5m,920.0kg,"{'male': '50%', 'female': '50%'}",四足兽形,褐色,60,7.8%,陆上
0751_0,0751,滴蛛,False,False,0751-滴蛛.png,水;虫,水泡宝可梦,0.3m,4.0kg,"{'male': '50%', 'female': '50%'}",双腿形,绿色,200,26.1%,水中1;虫
0752_0,0752,滴蛛霸,False,False,0752-滴蛛霸.png,水;虫,水泡宝可梦,1.8m,82.0kg,"{'male': '50%', 'female': '50%'}",虫形,绿色,100,13.1%,水中1;虫
0753_0,0753,伪螳草,False,False,0753-伪螳草.png,草,镰草宝可梦,0.3m,1.5kg,"{'male': '50%', 'female': '50%'}",双足兽形,粉红色,190,24.8%,植物
0754_0,0754,兰螳花,False,False,0754-兰螳花.png,草,花镰宝可梦,0.9m,18.5kg,"{'male': '50%', 'female': '50%'}",人形,粉红色,75,9.8%,植物
0755_0,0755,睡睡菇,False,False,0755-睡睡菇.png,草;妖精,发光宝可梦,0.2m,1.5kg,"{'male': '50%', 'female': '50%'}",柱形,紫色,190,24.8%,植物
0756_0,0756,灯罩夜菇,False,False,0756-灯罩夜菇.png,草;妖精,发光宝可梦,1.0m,11.5kg,"{'male': '50%', 'female': '50%'}",人形,紫色,75,9.8%,植物
0757_0,0757,夜盗火蜥,False,False,0757-夜盗火蜥.png,毒;火,毒蜥宝可梦,0.6m,4.8kg,"{'male': '87.5%', 'female': '12.5%'}",四足兽形,黑色,120,15.7%,怪兽;龙
0758_0,0758,焰后蜥,False,False,0758-焰后蜥.png,毒;火,毒蜥宝可梦,1.2m,22.2kg,"{'male': None, 'female': '100%'}",四足兽形,黑色,45,5.9%,怪兽;龙
0759_0,0759,童偶熊,False,False,0759-童偶熊.png,一般;格斗,抓狂宝可梦,0.5m,6.8kg,"{'male': '50%', 'female': '50%'}",四足兽形,粉红色,140,18.3%,陆上
0760_0,0760,穿着熊,False,False,0760-穿着熊.png,一般;格斗,强臂宝可梦,2.1m,135.0kg,"{'male': '50%', 'female': '50%'}",双足兽形,粉红色,70,9.2%,陆上
0761_0,0761,甜竹竹,False,False,0761-甜竹竹.png,草,水果宝可梦,0.3m,3.2kg,"{'male': None, 'female': '100%'}",双腿形,紫色,235,30.7%,植物
0762_0,0762,甜舞妮,False,False,0762-甜舞妮.png,草,水果宝可梦,0.7m,8.2kg,"{'male': None, 'female': '100%'}",人形,紫色,120,15.7%,植物
0763_0,0763,甜冷美后,False,False,0763-甜冷美后.png,草,水果宝可梦,1.2m,21.4kg,"{'male': None, 'female': '100%'}",人形,紫色,45,5.9%,植物
0764_0,0764,花疗环环,False,False,0764-花疗环环.png,妖精,摘花宝可梦,0.1m,0.3kg,"{'male': '25%', 'female': '75%'}",球形,绿色,60,7.8%,植物
0765_0,0765,智挥猩,False,False,0765-智挥猩.png,一般;超能力,贤者宝可梦,1.5m,76.0kg,"{'male': '50%', 'female': '50%'}",人形,白色,45,5.9%,陆上
0766_0,0766,投掷猴,False,False,0766-投掷猴.png,格斗,配合宝可梦,2.0m,82.8kg,"{'male': '50%', 'female': '50%'}",双足兽形,白色,45,5.9%,陆上
0767_0,0767,胆小虫,False,False,0767-胆小虫.png,虫;水,疾行宝可梦,0.5m,12.0kg,"{'male': '50%', 'female': '50%'}",触手形,灰色,90,11.8%,虫;水中3
0768_0,0768,具甲武者,False,False,0768-具甲武者.png,虫;水,装甲宝可梦,2.0m,108.0kg,"{'male': '50%', 'female': '50%'}",人形,灰色,45,5.9%,虫;水中3
0769_0,0769,沙丘娃,False,False,0769-沙丘娃.png,幽灵;地面,沙丘宝可梦,0.5m,70.0kg,"{'male': '50%', 'female': '50%'}",蛇形,褐色,140,18.3%,不定形
0770_0,0770,噬沙堡爷,False,False,0770-噬沙堡爷.png,幽灵;地面,沙堡宝可梦,1.3m,250.0kg,"{'male': '50%', 'female': '50%'}",蛇形,褐色,60,7.8%,不定形
0771_0,0771,拳海参,False,False,0771-拳海参.png,水,海参宝可梦,0.3m,1.2kg,"{'male': '50%', 'female': '50%'}",蛇形,黑色,60,7.8%,水中1
0772_0,0772,属性：空,False,False,0772-属性：空.png,一般,人工宝可梦,1.9m,120.5kg,,四足兽形,灰色,3,0.4%,未发现
0773_0,0773,银伴战兽,False,False,0773-银伴战兽.png,一般,人工宝可梦,2.3m,100.5kg,,四足兽形,灰色,3,0.4%,未发现
0774_0,0774,小陨星-流星的样子,False,False,0774-小陨星-流星的样子.png,岩石;飞行,流星宝可梦,0.3m,40.0kg,,球形,褐色,30,3.9%,矿物
0774_1,0774,小陨星-核心,False,False,0774.1-小陨星-核心.png,岩石;飞行,流星宝可梦,0.3m,0.3kg,,球形,未知色,30,3.9%,矿物
0775_0,0775,树枕尾熊,False,False,0775-树枕尾熊.png,一般,半梦半醒宝可梦,0.4m,19.9kg,"{'male': '50%', 'female': '50%'}",人形,蓝色,45,5.9%,陆上
0776_0,0776,爆焰龟兽,False,False,0776-爆焰龟兽.png,火;龙,爆炸龟宝可梦,2.0m,212.0kg,"{'male': '50%', 'female': '50%'}",双足兽形,红色,70,9.2%,怪兽;龙
0777_0,0777,托戈德玛尔,False,False,0777-托戈德玛尔.png,电;钢,蜷缩宝可梦,0.3m,3.3kg,"{'male': '50%', 'female': '50%'}",双足兽形,灰色,180,23.5%,陆上;妖精
0778_0,0778,谜拟Ｑ-化形的样子,False,False,0778-谜拟Ｑ-化形的样子.png,幽灵;妖精,画皮宝可梦,0.2m,0.7kg,"{'male': '50%', 'female': '50%'}",蛇形,黄色,45,5.9%,不定形
0778_1,0778,谜拟Ｑ-现形的样子,False,False,0778.1-谜拟Ｑ-现形的样子.png,幽灵;妖精,画皮宝可梦,0.2m,0.7kg,"{'male': '50%', 'female': '50%'}",蛇形,黄色,45,5.9%,不定形
0779_0,0779,磨牙彩皮鱼,False,False,0779-磨牙彩皮鱼.png,水;超能力,磨牙宝可梦,0.9m,19.0kg,"{'male': '50%', 'female': '50%'}",鱼形,粉红色,80,10.5%,水中2
0780_0,0780,老翁龙,False,False,0780-老翁龙.png,一般;龙,悠游宝可梦,3.0m,185.0kg,"{'male': '50%', 'female': '50%'}",蛇形,白色,70,9.2%,怪兽;龙
0781_0,0781,破破舵轮,False,False,0781-破破舵轮.png,幽灵;草,碎藻宝可梦,3.9m,210.0kg,,柱形,绿色,25,3.3%,矿物
0782_0,0782,心鳞宝,False,False,0782-心鳞宝.png,龙,鳞片宝可梦,0.6m,29.7kg,"{'male': '50%', 'female': '50%'}",四足兽形,灰色,45,5.9%,龙
0783_0,0783,鳞甲龙,False,False,0783-鳞甲龙.png,龙;格斗,鳞片宝可梦,1.2m,47.0kg,"{'male': '50%', 'female': '50%'}",双足兽形,灰色,45,5.9%,龙
0784_0,0784,杖尾鳞甲龙,False,False,0784-杖尾鳞甲龙.png,龙;格斗,鳞片宝可梦,1.6m,78.2kg,"{'male': '50%', 'female': '50%'}",双足兽形,灰色,45,5.9%,龙
0785_0,0785,卡璞・鸣鸣,False,False,0785-卡璞・鸣鸣.png,电;妖精,土地神宝可梦,1.8m,20.5kg,,双手形,黄色,3,0.4%,未发现
0786_0,0786,卡璞・蝶蝶,False,False,0786-卡璞・蝶蝶.png,超能力;妖精,土地神宝可梦,1.2m,18.6kg,,双手形,粉红色,3,0.4%,未发现
0787_0,0787,卡璞・哞哞,False,False,0787-卡璞・哞哞.png,草;妖精,土地神宝可梦,1.9m,45.5kg,,双手形,红色,3,0.4%,未发现
0788_0,0788,卡璞・鳍鳍,False,False,0788-卡璞・鳍鳍.png,水;妖精,土地神宝可梦,1.3m,21.2kg,,双手形,紫色,3,0.4%,未发现
0789_0,0789,科斯莫古,False,False,0789-科斯莫古.png,超能力,星云宝可梦,0.2m,0.1kg,,球形,蓝色,3,0.4%,未发现
0790_0,0790,科斯莫姆,False,False,0790-科斯莫姆.png,超能力,原始星宝可梦,0.1m,999.9kg,,球形,蓝色,3,0.4%,未发现
0791_0,0791,索尔迦雷欧-一般状态,False,False,0791-索尔迦雷欧-一般状态.png,超能力;钢,日轮宝可梦,3.4m,230.0kg,,四足兽形,白色,3,0.4%,未发现
0791_1,0791,索尔迦雷欧-旭日状态,False,False,0791.1-索尔迦雷欧-旭日状态.png,超能力;钢,日轮宝可梦,3.4m,230.0kg,,四足兽形,白色,3,0.4%,未发现
0792_0,0792,露奈雅拉-一般状态,False,False,0792-露奈雅拉-一般状态.png,超能力;幽灵,月轮宝可梦,4.0m,120.0kg,,双翅形,紫色,3,0.4%,未发现
0792_1,0792,露奈雅拉-满月状态,False,False,0792.1-露奈雅拉-满月状态.png,超能力;幽灵,月轮宝可梦,4.0m,120.0kg,,双翅形,紫色,3,0.4%,未发现
0793_0,0793,虚吾伊德,False,False,0793-虚吾伊德.png,岩石;毒,寄生宝可梦,1.2m,55.5kg,,触手形,白色,45,5.9%,未发现
0794_0,0794,爆肌蚊,False,False,0794-爆肌蚊.png,虫;格斗,膨胀宝可梦,2.4m,333.6kg,,触手形,红色,45,5.9%,未发现
0795_0,0795,费洛美螂,False,False,0795-费洛美螂.png,虫;格斗,美艳宝可梦,1.8m,25.0kg,,人形,白色,45,5.9%,未发现
0796_0,0796,电束木,False,False,0796-电束木.png,电,灯饰宝可梦,3.8m,100.0kg,,双足兽形,黑色,45,5.9%,未发现
0797_0,0797,铁火辉夜,False,False,0797-铁火辉夜.png,钢;飞行,发射宝可梦,9.2m,999.9kg,,人形,绿色,45,5.9%,未发现
0798_0,0798,纸御剑,False,False,0798-纸御剑.png,草;钢,拔刀宝可梦,0.3m,0.1kg,,人形,白色,45,5.9%,未发现
0799_0,0799,恶食大王,False,False,0799-恶食大王.png,恶;龙,异食宝可梦,5.5m,888.0kg,,双足兽形,黑色,45,5.9%,未发现
0800_0,0800,奈克洛兹玛-通常形态,False,False,0800-奈克洛兹玛-通常形态.png,超能力,棱镜宝可梦,2.4m,230.0kg,,双手形,黑色,3,0.4%,未发现
0800_1,0800,奈克洛兹玛-黄昏之鬃,False,False,0800.1-奈克洛兹玛-黄昏之鬃.png,超能力;钢,棱镜宝可梦,3.8m,460.0kg,,四足兽形,黄色,3,0.4%,未发现
0800_2,0800,奈克洛兹玛-拂晓之翼,False,False,0800.2-奈克洛兹玛-拂晓之翼.png,超能力;幽灵,棱镜宝可梦,4.2m,350.0kg,,双翅形,蓝色,3,0.4%,未发现
0800_3,0800,究极奈克洛兹玛,False,False,0800.3-究极奈克洛兹玛.png,超能力;龙,棱镜宝可梦,7.5m,230.0kg,,多翅形,黄色,3,0.4%,未发现
0801_0,0801,玛机雅娜-现在的颜色,False,False,0801-玛机雅娜-现在的颜色.png,钢;妖精,人造宝可梦,1.0m,80.5kg,,人形,灰色,3,0.4%,未发现
0801_1,0801,玛机雅娜-５００年前的颜色,False,False,0801.1-玛机雅娜-５００年前的颜色.png,钢;妖精,人造宝可梦,1.0m,80.5kg,,人形,红色,3,0.4%,未发现
0802_0,0802,玛夏多,False,False,0802-玛夏多.png,格斗;幽灵,栖影宝可梦,0.7m,22.2kg,,人形,灰色,3,0.4%,未发现
0803_0,0803,毒贝比,False,False,0803-毒贝比.png,毒,毒针宝可梦,0.6m,1.8kg,,双足兽形,紫色,45,5.9%,未发现
0804_0,0804,四颚针龙,False,False,0804-四颚针龙.png,毒;龙,毒针宝可梦,3.6m,150.0kg,,双翅形,紫色,45,5.9%,未发现
0805_0,0805,垒磊石,False,False,0805-垒磊石.png,岩石;钢,石墙宝可梦,5.5m,820.0kg,,四足兽形,灰色,30,3.9%,未发现
0806_0,0806,砰头小丑,False,False,0806-砰头小丑.png,火;幽灵,烟火宝可梦,1.8m,13.0kg,,人形,白色,30,3.9%,未发现
0807_0,0807,捷拉奥拉,False,False,0807-捷拉奥拉.png,电,奔雷宝可梦,1.5m,44.5kg,,人形,黄色,3,0.4%,未发现
0808_0,0808,美录坦,False,False,0808-美录坦.png,钢,螺帽宝可梦,0.2m,8.0kg,,球形,灰色,3,0.4%,未发现
0809_0,0809,美录梅塔,False,False,0809-美录梅塔.png,钢,螺帽宝可梦,2.5m,800.0kg,,人形,灰色,3,0.4%,未发现
0809_1,0809,美录梅塔-超极巨化的样子,False,True,0809.1-美录梅塔-超极巨化的样子.png,钢,螺帽宝可梦,25.0~??.?m,???.?kg,,人形,灰色,3,0.4%,未发现
0810_0,0810,敲音猴,False,False,0810-敲音猴.png,草,小猴宝可梦,0.3m,5.0kg,"{'male': '87.5%', 'female': '12.5%'}",双足兽形,绿色,45,5.9%,陆上;植物
0811_0,0811,啪咚猴,False,False,0811-啪咚猴.png,草,节拍宝可梦,0.7m,14.0kg,"{'male': '87.5%', 'female': '12.5%'}",双足兽形,绿色,45,5.9%,陆上;植物
0812_0,0812,轰擂金刚猩,False,False,0812-轰擂金刚猩.png,草,鼓手宝可梦,2.1m,90.0kg,"{'male': '87.5%', 'female': '12.5%'}",人形,绿色,45,5.9%,陆上;植物
0812_1,0812,超极巨化轰擂金刚猩,False,True,0812.1-超极巨化轰擂金刚猩.png,草,鼓手宝可梦,28.0~??.?m,???.?kg,"{'male': '87.5%', 'female': '12.5%'}",人形,绿色,45,5.9%,陆上;植物
0813_0,0813,炎兔儿,False,False,0813-炎兔儿.png,火,兔子宝可梦,0.3m,4.5kg,"{'male': '87.5%', 'female': '12.5%'}",双足兽形,白色,45,5.9%,陆上;人型
0814_0,0814,腾蹴小将,False,False,0814-腾蹴小将.png,火,兔子宝可梦,0.6m,9.0kg,"{'male': '87.5%', 'female': '12.5%'}",双足兽形,灰色,45,5.9%,陆上;人型
0815_0,0815,闪焰王牌,False,False,0815-闪焰王牌.png,火,前锋宝可梦,1.4m,33.0kg,"{'male': '87.5%', 'female': '12.5%'}",双足兽形,白色,45,5.9%,陆上;人型
0815_1,0815,超极巨化闪焰王牌,False,True,0815.1-超极巨化闪焰王牌.png,火,前锋宝可梦,27.0~??.?m,???.?kg,"{'male': '87.5%', 'female': '12.5%'}",双足兽形,白色,45,5.9%,陆上;人型
0816_0,0816,泪眼蜥,False,False,0816-泪眼蜥.png,水,水蜥宝可梦,0.3m,4.0kg,"{'male': '87.5%', 'female': '12.5%'}",四足兽形,蓝色,45,5.9%,水中1;陆上
0817_0,0817,变涩蜥,False,False,0817-变涩蜥.png,水,水蜥宝可梦,0.7m,11.5kg,"{'male': '87.5%', 'female': '12.5%'}",双足兽形,蓝色,45,5.9%,水中1;陆上
0818_0,0818,千面避役,False,False,0818-千面避役.png,水,特工宝可梦,1.9m,45.2kg,"{'male': '87.5%', 'female': '12.5%'}",双足兽形,蓝色,45,5.9%,水中1;陆上
0818_1,0818,超极巨化千面避役,False,True,0818.1-超极巨化千面避役.png,水,特工宝可梦,40.0~??.?m,???.?kg,"{'male': '87.5%', 'female': '12.5%'}",双足兽形,蓝色,45,5.9%,水中1;陆上
0819_0,0819,贪心栗鼠,False,False,0819-贪心栗鼠.png,一般,贪吃宝可梦,0.3m,2.5kg,"{'male': '50%', 'female': '50%'}",双足兽形,褐色,255,33.3%,陆上
0820_0,0820,藏饱栗鼠,False,False,0820-藏饱栗鼠.png,一般,贪欲宝可梦,0.6m,6.0kg,"{'male': '50%', 'female': '50%'}",双足兽形,褐色,90,11.8%,陆上
0821_0,0821,稚山雀,False,False,0821-稚山雀.png,飞行,小鸟宝可梦,0.2m,1.8kg,"{'male': '50%', 'female': '50%'}",双翅形,蓝色,255,33.3%,飞行
0822_0,0822,蓝鸦,False,False,0822-蓝鸦.png,飞行,乌鸦宝可梦,0.8m,16.0kg,"{'male': '50%', 'female': '50%'}",双翅形,蓝色,120,15.7%,飞行
0823_0,0823,钢铠鸦,False,False,0823-钢铠鸦.png,飞行;钢,乌鸦宝可梦,2.2m,75.0kg,"{'male': '50%', 'female': '50%'}",双翅形,紫色,45,5.9%,飞行
0823_1,0823,超极巨化钢铠鸦,False,True,0823.1-超极巨化钢铠鸦.png,飞行;钢,乌鸦宝可梦,14.0~??.?m,???.?kg,"{'male': '50%', 'female': '50%'}",双翅形,紫色,45,5.9%,飞行
0824_0,0824,索侦虫,False,False,0824-索侦虫.png,虫,幼虫宝可梦,0.4m,8.0kg,"{'male': '50%', 'female': '50%'}",虫形,蓝色,255,33.3%,虫
0825_0,0825,天罩虫,False,False,0825-天罩虫.png,虫;超能力,天线罩宝可梦,0.4m,19.5kg,"{'male': '50%', 'female': '50%'}",虫形,黄色,120,15.7%,虫
0826_0,0826,以欧路普,False,False,0826-以欧路普.png,虫;超能力,七星宝可梦,0.4m,40.8kg,"{'male': '50%', 'female': '50%'}",双翅形,红色,45,5.9%,虫
0826_1,0826,超极巨化以欧路普,False,True,0826.1-超极巨化以欧路普.png,虫;超能力,七星宝可梦,14.0~??.?m,???.?kg,"{'male': '50%', 'female': '50%'}",双翅形,红色,45,5.9%,虫
0827_0,0827,狡小狐,False,False,0827-狡小狐.png,恶,狐狸宝可梦,0.6m,8.9kg,"{'male': '50%', 'female': '50%'}",四足兽形,褐色,255,33.3%,陆上
0828_0,0828,狐大盗,False,False,0828-狐大盗.png,恶,狐狸宝可梦,1.2m,19.9kg,"{'male': '50%', 'female': '50%'}",四足兽形,褐色,127,16.6%,陆上
0828_0,0828,猾大狐,False,False,0828-猾大狐.png,恶,狐狸宝可梦,1.2m,19.9kg,"{'male': '50%', 'female': '50%'}",四足兽形,褐色,127,16.6%,陆上
0829_0,0829,幼棉棉,False,False,0829-幼棉棉.png,草,花饰宝可梦,0.4m,2.2kg,"{'male': '50%', 'female': '50%'}",柱形,绿色,190,24.8%,植物
0830_0,0830,白蓬蓬,False,False,0830-白蓬蓬.png,草,棉饰宝可梦,0.5m,2.5kg,"{'male': '50%', 'female': '50%'}",柱形,绿色,75,9.8%,植物
0831_0,0831,毛辫羊,False,False,0831-毛辫羊.png,一般,绵羊宝可梦,0.6m,6.0kg,"{'male': '50%', 'female': '50%'}",四足兽形,白色,255,33.3%,陆上
0832_0,0832,毛毛角羊,False,False,0832-毛毛角羊.png,一般,绵羊宝可梦,1.3m,43.0kg,"{'male': '50%', 'female': '50%'}",四足兽形,白色,127,16.6%,陆上
0833_0,0833,咬咬龟,False,False,0833-咬咬龟.png,水,咬住宝可梦,0.3m,8.5kg,"{'male': '50%', 'female': '50%'}",四足兽形,绿色,255,33.3%,怪兽;水中1
0834_0,0834,暴噬龟,False,False,0834-暴噬龟.png,水;岩石,紧咬宝可梦,1.0m,115.5kg,"{'male': '50%', 'female': '50%'}",四足兽形,绿色,75,9.8%,怪兽;水中1
0834_1,0834,超极巨化暴噬龟,False,True,0834.1-超极巨化暴噬龟.png,水;岩石,紧咬宝可梦,24.0~??.?m,???.?kg,"{'male': '50%', 'female': '50%'}",四足兽形,绿色,75,9.8%,怪兽;水中1
0835_0,0835,来电汪,False,False,0835-来电汪.png,电,小狗宝可梦,0.3m,13.5kg,"{'male': '50%', 'female': '50%'}",四足兽形,黄色,255,33.3%,陆上
0836_0,0836,逐电犬,False,False,0836-逐电犬.png,电,狗宝可梦,1.0m,34.0kg,"{'male': '50%', 'female': '50%'}",四足兽形,黄色,45,5.9%,陆上
0837_0,0837,小炭仔,False,False,0837-小炭仔.png,岩石,煤炭宝可梦,0.3m,12.0kg,"{'male': '50%', 'female': '50%'}",球形,黑色,255,33.3%,矿物
0838_0,0838,大炭车,False,False,0838-大炭车.png,岩石;火,煤炭宝可梦,1.1m,78.0kg,"{'male': '50%', 'female': '50%'}",双腿形,黑色,120,15.7%,矿物
0839_0,0839,巨炭山,False,False,0839-巨炭山.png,岩石;火,煤炭宝可梦,2.8m,310.5kg,"{'male': '50%', 'female': '50%'}",人形,黑色,45,5.9%,矿物
0839_1,0839,超极巨化巨炭山,False,True,0839.1-超极巨化巨炭山.png,岩石;火,煤炭宝可梦,42.0~??.?m,???.?kg,"{'male': '50%', 'female': '50%'}",人形,黑色,45,5.9%,矿物
0840_0,0840,啃果虫,False,False,0840-啃果虫.png,草;龙,苹果居宝可梦,0.2m,0.5kg,"{'male': '50%', 'female': '50%'}",蛇形,绿色,255,33.3%,植物;龙
0841_0,0841,苹裹龙,False,False,0841-苹裹龙.png,草;龙,苹果翅宝可梦,0.3m,1.0kg,"{'male': '50%', 'female': '50%'}",双翅形,绿色,45,5.9%,植物;龙
0841_1,0841,超极巨化苹裹龙,False,True,0841.1-超极巨化苹裹龙.png,草;龙,苹果翅宝可梦,24.0~??.?m,???.?kg,"{'male': '50%', 'female': '50%'}",双翅形,绿色,45,5.9%,植物;龙
0842_0,0842,丰蜜龙,False,False,0842-丰蜜龙.png,草;龙,苹果汁宝可梦,0.4m,13.0kg,"{'male': '50%', 'female': '50%'}",四足兽形,绿色,45,5.9%,植物;龙
0842_1,0842,超极巨化丰蜜龙,False,True,0842.1-超极巨化丰蜜龙.png,草;龙,苹果汁宝可梦,24.0~??.?m,???.?kg,"{'male': '50%', 'female': '50%'}",四足兽形,绿色,45,5.9%,植物;龙
0843_0,0843,沙包蛇,False,False,0843-沙包蛇.png,地面,沙蛇宝可梦,2.2m,7.6kg,"{'male': '50%', 'female': '50%'}",蛇形,绿色,255,33.3%,陆上;龙
0844_0,0844,沙螺蟒,False,False,0844-沙螺蟒.png,地面,沙蛇宝可梦,3.8m,65.5kg,"{'male': '50%', 'female': '50%'}",蛇形,绿色,120,15.7%,陆上;龙
0844_1,0844,超极巨化沙螺蟒,False,True,0844.1-超极巨化沙螺蟒.png,地面,沙蛇宝可梦,22.0~??.?m,???.?kg,"{'male': '50%', 'female': '50%'}",蛇形,绿色,120,15.7%,陆上;龙
0845_0,0845,古月鸟,False,False,0845-古月鸟.png,飞行;水,一口吞宝可梦,0.8m,18.0kg,"{'male': '50%', 'female': '50%'}",双翅形,蓝色,45,5.9%,水中1;飞行
0845_1,0845,古月鸟-一口吞的样子,False,False,0845.1-古月鸟-一口吞的样子.png,飞行;水,一口吞宝可梦,0.8m,18.0kg,"{'male': '50%', 'female': '50%'}",双翅形,蓝色,45,5.9%,水中1;飞行
0845_2,0845,古月鸟-大口吞的样子,False,False,0845.2-古月鸟-大口吞的样子.png,飞行;水,一口吞宝可梦,0.8m,18.0kg,"{'male': '50%', 'female': '50%'}",双翅形,蓝色,45,5.9%,水中1;飞行
0846_0,0846,刺梭鱼,False,False,0846-刺梭鱼.png,水,突击宝可梦,0.5m,1.0kg,"{'male': '50%', 'female': '50%'}",鱼形,褐色,255,33.3%,水中2
0847_0,0847,戽斗尖梭,False,False,0847-戽斗尖梭.png,水,穿刺宝可梦,1.3m,30.0kg,"{'male': '50%', 'female': '50%'}",鱼形,褐色,60,7.8%,水中2
0848_0,0848,毒电婴,False,False,0848-毒电婴.png,电;毒,婴儿宝可梦,0.4m,11.0kg,"{'male': '50%', 'female': '50%'}",双足兽形,紫色,75,9.8%,未发现
0849_0,0849,颤弦蝾螈-高调的样子,False,False,0849-颤弦蝾螈-高调的样子.png,电;毒,庞克宝可梦,1.6m,40.0kg,"{'male': '50%', 'female': '50%'}",双足兽形,紫色,45,5.9%,人型
0849_1,0849,颤弦蝾螈-低调的样子,False,False,0849.1-颤弦蝾螈-低调的样子.png,电;毒,庞克宝可梦,1.6m,40.0kg,"{'male': '50%', 'female': '50%'}",双足兽形,紫色,45,5.9%,人型
0849_2,0849,超极巨化颤弦蝾螈,False,True,0849.2-超极巨化颤弦蝾螈.png,电;毒,庞克宝可梦,24.0~??.?m,???.?kg,"{'male': '50%', 'female': '50%'}",双足兽形,紫色,45,5.9%,人型
0850_0,0850,烧火蚣,False,False,0850-烧火蚣.png,火;虫,发热宝可梦,0.7m,1.0kg,"{'male': '50%', 'female': '50%'}",触手形,红色,190,24.8%,虫
0851_0,0851,焚焰蚣,False,False,0851-焚焰蚣.png,火;虫,发热宝可梦,3.0m,120.0kg,"{'male': '50%', 'female': '50%'}",触手形,红色,75,9.8%,虫
0851_1,0851,超极巨化焚焰蚣,False,True,0851.1-超极巨化焚焰蚣.png,火;虫,发热宝可梦,75.0~??.?m,???.?kg,"{'male': '50%', 'female': '50%'}",触手形,红色,75,9.8%,虫
0852_0,0852,拳拳蛸,False,False,0852-拳拳蛸.png,格斗,缠人宝可梦,0.6m,4.0kg,"{'male': '50%', 'female': '50%'}",触手形,褐色,180,23.5%,水中1;人型
0853_0,0853,八爪武师,False,False,0853-八爪武师.png,格斗,柔术宝可梦,1.6m,39.0kg,"{'male': '50%', 'female': '50%'}",触手形,蓝色,45,5.9%,水中1;人型
0854_0,0854,来悲茶,False,False,0854-来悲茶.png,幽灵,红茶宝可梦,0.1m,0.2kg,,球形,紫色,120,15.7%,矿物;不定形
0855_0,0855,怖思壶,False,False,0855-怖思壶.png,幽灵,红茶宝可梦,0.2m,0.4kg,,球形,紫色,60,7.8%,矿物;不定形
0856_0,0856,迷布莉姆,False,False,0856-迷布莉姆.png,超能力,宁静宝可梦,0.4m,3.4kg,"{'male': None, 'female': '100%'}",双腿形,粉红色,235,30.7%,妖精
0857_0,0857,提布莉姆,False,False,0857-提布莉姆.png,超能力,肃静宝可梦,0.6m,4.8kg,"{'male': None, 'female': '100%'}",人形,粉红色,120,15.7%,妖精
0858_0,0858,布莉姆温,False,False,0858-布莉姆温.png,超能力;妖精,寂静宝可梦,2.1m,5.1kg,"{'male': None, 'female': '100%'}",柱形,粉红色,45,5.9%,妖精
0858_1,0858,超极巨化布莉姆温,False,True,0858.1-超极巨化布莉姆温.png,超能力;妖精,寂静宝可梦,26.0~??.?m,???.?kg,"{'male': None, 'female': '100%'}",柱形,粉红色,45,5.9%,妖精
0859_0,0859,捣蛋小妖,False,False,0859-捣蛋小妖.png,恶;妖精,捉弄宝可梦,0.4m,5.5kg,"{'male': '100%', 'female': None}",人形,粉红色,255,33.3%,妖精;人型
0860_0,0860,诈唬魔,False,False,0860-诈唬魔.png,恶;妖精,坏心眼宝可梦,0.8m,12.5kg,"{'male': '100%', 'female': None}",人形,粉红色,120,15.7%,妖精;人型
0861_0,0861,长毛巨魔,False,False,0861-长毛巨魔.png,恶;妖精,健美宝可梦,1.5m,61.0kg,"{'male': '100%', 'female': None}",人形,紫色,45,5.9%,妖精;人型
0861_1,0861,超极巨化长毛巨魔,False,True,0861.1-超极巨化长毛巨魔.png,恶;妖精,健美宝可梦,32.0~??.?m,???.?kg,"{'male': '100%', 'female': None}",人形,紫色,45,5.9%,妖精;人型
0862_0,0862,堵拦熊,False,False,0862-堵拦熊.png,恶;一般,停止宝可梦,1.6m,46.0kg,"{'male': '50%', 'female': '50%'}",双足兽形,灰色,45,5.9%,陆上
0863_0,0863,喵头目,False,False,0863-喵头目.png,钢,维京宝可梦,0.8m,28.0kg,"{'male': '50%', 'female': '50%'}",双足兽形,褐色,90,11.8%,陆上
0864_0,0864,魔灵珊瑚,False,False,0864-魔灵珊瑚.png,幽灵,珊瑚宝可梦,1.0m,0.4kg,"{'male': '25%', 'female': '75%'}",双手形,白色,30,3.9%,水中1;水中3
0865_0,0865,葱游兵,False,False,0865-葱游兵.png,格斗,黄嘴鸭宝可梦,0.8m,117.0kg,"{'male': '50%', 'female': '50%'}",双翅形,白色,45,5.9%,飞行;陆上
0866_0,0866,踏冰人偶,False,False,0866-踏冰人偶.png,冰;超能力,喜剧演员宝可梦,1.5m,58.2kg,"{'male': '50%', 'female': '50%'}",人形,紫色,45,5.9%,人型
0867_0,0867,死神板,False,False,0867-死神板.png,地面;幽灵,怨念宝可梦,1.6m,66.6kg,"{'male': '50%', 'female': '50%'}",柱形,灰色,90,11.8%,矿物;不定形
